Id,ActivityHour,TotalIntensity,AverageIntensity,Hour
6775888955,2016-05-05 05:00:00,0,0.0,5
6775888955,2016-05-05 06:00:00,0,0.0,6
6775888955,2016-05-05 07:00:00,0,0.0,7
6775888955,2016-05-05 08:00:00,0,0.0,8
6775888955,2016-05-05 09:00:00,0,0.0,9
6775888955,2016-05-05 10:00:00,0,0.0,10
6775888955,2016-05-05 11:00:00,0,0.0,11
6775888955,2016-05-05 12:00:00,0,0.0,12
6775888955,2016-05-05 13:00:00,0,0.0,13
6775888955,2016-05-05 14:00:00,0,0.0,14
6775888955,2016-05-05 15:00:00,0,0.0,15
6775888955,2016-05-05 16:00:00,0,0.0,16
6775888955,2016-05-05 17:00:00,0,0.0,17
6775888955,2016-05-05 18:00:00,0,0.0,18
6775888955,2016-05-05 19:00:00,0,0.0,19
6775888955,2016-05-05 20:00:00,0,0.0,20
6775888955,2016-05-05 21:00:00,0,0.0,21
6775888955,2016-05-05 22:00:00,0,0.0,22
6775888955,2016-05-05 23:00:00,0,0.0,23
6775888955,2016-05-06 00:00:00,0,0.0,0
6775888955,2016-05-06 01:00:00,0,0.0,1
6775888955,2016-05-06 02:00:00,0,0.0,2
6775888955,2016-05-06 03:00:00,0,0.0,3
6775888955,2016-05-06 04:00:00,0,0.0,4
6775888955,2016-05-06 05:00:00,0,0.0,5
6775888955,2016-05-06 06:00:00,0,0.0,6
6775888955,2016-05-06 07:00:00,0,0.0,7
6775888955,2016-05-06 08:00:00,0,0.0,8
6775888955,2016-05-06 09:00:00,0,0.0,9
6775888955,2016-05-06 10:00:00,0,0.0,10
6775888955,2016-05-06 11:00:00,0,0.0,11
6775888955,2016-05-06 12:00:00,0,0.0,12
6775888955,2016-05-06 13:00:00,0,0.0,13
6775888955,2016-05-06 14:00:00,0,0.0,14
6775888955,2016-05-06 15:00:00,0,0.0,15
6775888955,2016-05-06 16:00:00,0,0.0,16
6775888955,2016-05-06 17:00:00,0,0.0,17
6775888955,2016-05-06 18:00:00,33,0.55,18
6775888955,2016-05-06 19:00:00,21,0.35,19
6775888955,2016-05-06 20:00:00,41,0.683333,20
6775888955,2016-05-06 21:00:00,39,0.65,21
6775888955,2016-05-06 22:00:00,19,0.316667,22
6775888955,2016-05-06 23:00:00,28,0.466667,23
6775888955,2016-05-07 00:00:00,20,0.333333,0
6775888955,2016-05-07 01:00:00,0,0.0,1
6775888955,2016-05-07 02:00:00,0,0.0,2
6775888955,2016-05-07 03:00:00,0,0.0,3
6775888955,2016-05-07 04:00:00,0,0.0,4
6775888955,2016-05-07 05:00:00,0,0.0,5
6775888955,2016-05-07 06:00:00,0,0.0,6
6775888955,2016-05-07 07:00:00,15,0.25,7
6775888955,2016-05-07 08:00:00,25,0.416667,8
6775888955,2016-05-07 09:00:00,1,0.016667,9
6962181067,2016-04-12 00:00:00,2,0.033333,0
6962181067,2016-04-12 01:00:00,0,0.0,1
6962181067,2016-04-12 02:00:00,0,0.0,2
6962181067,2016-04-12 03:00:00,0,0.0,3
6962181067,2016-04-12 04:00:00,0,0.0,4
6962181067,2016-04-12 05:00:00,0,0.0,5
6962181067,2016-04-12 06:00:00,3,0.05,6
6962181067,2016-04-12 07:00:00,24,0.4,7
6962181067,2016-04-12 08:00:00,12,0.2,8
6962181067,2016-04-12 09:00:00,76,1.266667,9
6962181067,2016-04-12 10:00:00,79,1.316667,10
6962181067,2016-04-12 11:00:00,19,0.316667,11
6962181067,2016-04-12 12:00:00,9,0.15,12
6962181067,2016-04-12 13:00:00,2,0.033333,13
6962181067,2016-04-12 14:00:00,5,0.083333,14
6962181067,2016-04-12 15:00:00,8,0.133333,15
6962181067,2016-04-12 16:00:00,20,0.333333,16
6962181067,2016-04-12 17:00:00,21,0.35,17
6962181067,2016-04-12 18:00:00,26,0.433333,18
6962181067,2016-04-12 19:00:00,56,0.933333,19
6962181067,2016-04-12 20:00:00,0,0.0,20
6962181067,2016-04-12 21:00:00,0,0.0,21
6962181067,2016-04-12 22:00:00,3,0.05,22
6962181067,2016-04-12 23:00:00,2,0.033333,23
6962181067,2016-04-13 00:00:00,1,0.016667,0
6962181067,2016-04-13 01:00:00,2,0.033333,1
6962181067,2016-04-13 02:00:00,0,0.0,2
6962181067,2016-04-13 03:00:00,1,0.016667,3
6962181067,2016-04-13 04:00:00,3,0.05,4
6962181067,2016-04-13 05:00:00,0,0.0,5
6962181067,2016-04-13 06:00:00,0,0.0,6
6962181067,2016-04-13 07:00:00,0,0.0,7
6962181067,2016-04-13 08:00:00,3,0.05,8
6962181067,2016-04-13 09:00:00,3,0.05,9
6962181067,2016-04-13 10:00:00,0,0.0,10
6962181067,2016-04-13 11:00:00,0,0.0,11
6962181067,2016-04-13 12:00:00,8,0.133333,12
6962181067,2016-04-13 13:00:00,5,0.083333,13
6962181067,2016-04-13 14:00:00,4,0.066667,14
6962181067,2016-04-13 15:00:00,24,0.4,15
6962181067,2016-04-13 16:00:00,17,0.283333,16
6962181067,2016-04-13 17:00:00,55,0.916667,17
6962181067,2016-04-13 18:00:00,47,0.783333,18
6962181067,2016-04-13 19:00:00,7,0.116667,19
6962181067,2016-04-13 20:00:00,19,0.316667,20
6962181067,2016-04-13 21:00:00,2,0.033333,21
6962181067,2016-04-13 22:00:00,11,0.183333,22
6962181067,2016-04-13 23:00:00,2,0.033333,23
6962181067,2016-04-14 00:00:00,0,0.0,0
6962181067,2016-04-14 01:00:00,3,0.05,1
6962181067,2016-04-14 02:00:00,0,0.0,2
6962181067,2016-04-14 03:00:00,1,0.016667,3
6962181067,2016-04-14 04:00:00,0,0.0,4
6962181067,2016-04-14 05:00:00,0,0.0,5
6962181067,2016-04-14 06:00:00,3,0.05,6
6962181067,2016-04-14 07:00:00,0,0.0,7
6962181067,2016-04-14 08:00:00,5,0.083333,8
6962181067,2016-04-14 09:00:00,10,0.166667,9
6962181067,2016-04-14 10:00:00,1,0.016667,10
6962181067,2016-04-14 11:00:00,4,0.066667,11
6962181067,2016-04-14 12:00:00,11,0.183333,12
6962181067,2016-04-14 13:00:00,2,0.033333,13
6962181067,2016-04-14 14:00:00,2,0.033333,14
6962181067,2016-04-14 15:00:00,10,0.166667,15
6962181067,2016-04-14 16:00:00,2,0.033333,16
6962181067,2016-04-14 17:00:00,7,0.116667,17
6962181067,2016-04-14 18:00:00,4,0.066667,18
6962181067,2016-04-14 19:00:00,3,0.05,19
6962181067,2016-04-14 20:00:00,9,0.15,20
6962181067,2016-04-14 21:00:00,0,0.0,21
6962181067,2016-04-14 22:00:00,8,0.133333,22
6962181067,2016-04-14 23:00:00,1,0.016667,23
6962181067,2016-04-15 00:00:00,2,0.033333,0
6962181067,2016-04-15 01:00:00,0,0.0,1
6962181067,2016-04-15 02:00:00,0,0.0,2
6962181067,2016-04-15 03:00:00,1,0.016667,3
6962181067,2016-04-15 04:00:00,0,0.0,4
6962181067,2016-04-15 05:00:00,0,0.0,5
6962181067,2016-04-15 06:00:00,2,0.033333,6
6962181067,2016-04-15 07:00:00,32,0.533333,7
6962181067,2016-04-15 08:00:00,31,0.516667,8
6962181067,2016-04-15 09:00:00,44,0.733333,9
6962181067,2016-04-15 10:00:00,3,0.05,10
6962181067,2016-04-15 11:00:00,34,0.566667,11
6962181067,2016-04-15 12:00:00,15,0.25,12
6962181067,2016-04-15 13:00:00,0,0.0,13
6962181067,2016-04-15 14:00:00,8,0.133333,14
6962181067,2016-04-15 15:00:00,3,0.05,15
6962181067,2016-04-15 16:00:00,0,0.0,16
6962181067,2016-04-15 17:00:00,6,0.1,17
6962181067,2016-04-15 18:00:00,25,0.416667,18
6962181067,2016-04-15 19:00:00,3,0.05,19
6962181067,2016-04-15 20:00:00,3,0.05,20
6962181067,2016-04-15 21:00:00,0,0.0,21
6962181067,2016-04-15 22:00:00,4,0.066667,22
6962181067,2016-04-15 23:00:00,1,0.016667,23
6962181067,2016-04-16 00:00:00,1,0.016667,0
6962181067,2016-04-16 01:00:00,2,0.033333,1
6962181067,2016-04-16 02:00:00,0,0.0,2
6962181067,2016-04-16 03:00:00,1,0.016667,3
6962181067,2016-04-16 04:00:00,0,0.0,4
6962181067,2016-04-16 05:00:00,0,0.0,5
6962181067,2016-04-16 06:00:00,0,0.0,6
6962181067,2016-04-16 07:00:00,7,0.116667,7
6962181067,2016-04-16 08:00:00,37,0.616667,8
6962181067,2016-04-16 09:00:00,151,2.516667,9
6962181067,2016-04-16 10:00:00,31,0.516667,10
6962181067,2016-04-16 11:00:00,30,0.5,11
6962181067,2016-04-16 12:00:00,18,0.3,12
6962181067,2016-04-16 13:00:00,7,0.116667,13
6962181067,2016-04-16 14:00:00,2,0.033333,14
6962181067,2016-04-16 15:00:00,26,0.433333,15
6962181067,2016-04-16 16:00:00,18,0.3,16
6962181067,2016-04-16 17:00:00,23,0.383333,17
6962181067,2016-04-16 18:00:00,28,0.466667,18
6962181067,2016-04-16 19:00:00,34,0.566667,19
6962181067,2016-04-16 20:00:00,14,0.233333,20
6962181067,2016-04-16 21:00:00,0,0.0,21
6962181067,2016-04-16 22:00:00,3,0.05,22
6962181067,2016-04-16 23:00:00,3,0.05,23
6962181067,2016-04-17 00:00:00,1,0.016667,0
6962181067,2016-04-17 01:00:00,0,0.0,1
6962181067,2016-04-17 02:00:00,3,0.05,2
6962181067,2016-04-17 03:00:00,0,0.0,3
6962181067,2016-04-17 04:00:00,0,0.0,4
6962181067,2016-04-17 05:00:00,0,0.0,5
6962181067,2016-04-17 06:00:00,0,0.0,6
6962181067,2016-04-17 07:00:00,10,0.166667,7
6962181067,2016-04-17 08:00:00,33,0.55,8
6962181067,2016-04-17 09:00:00,6,0.1,9
6962181067,2016-04-17 10:00:00,22,0.366667,10
6962181067,2016-04-17 11:00:00,17,0.283333,11
6962181067,2016-04-17 12:00:00,30,0.5,12
6962181067,2016-04-17 13:00:00,14,0.233333,13
6962181067,2016-04-17 14:00:00,6,0.1,14
6962181067,2016-04-17 15:00:00,62,1.033333,15
6962181067,2016-04-17 16:00:00,37,0.616667,16
6962181067,2016-04-17 17:00:00,31,0.516667,17
6962181067,2016-04-17 18:00:00,30,0.5,18
6962181067,2016-04-17 19:00:00,28,0.466667,19
6962181067,2016-04-17 20:00:00,0,0.0,20
6962181067,2016-04-17 21:00:00,2,0.033333,21
6962181067,2016-04-17 22:00:00,4,0.066667,22
6962181067,2016-04-17 23:00:00,0,0.0,23
6962181067,2016-04-18 00:00:00,0,0.0,0
6962181067,2016-04-18 01:00:00,0,0.0,1
6962181067,2016-04-18 02:00:00,0,0.0,2
6962181067,2016-04-18 03:00:00,1,0.016667,3
6962181067,2016-04-18 04:00:00,0,0.0,4
6962181067,2016-04-18 05:00:00,0,0.0,5
6962181067,2016-04-18 06:00:00,2,0.033333,6
6962181067,2016-04-18 07:00:00,32,0.533333,7
6962181067,2016-04-18 08:00:00,15,0.25,8
6962181067,2016-04-18 09:00:00,8,0.133333,9
6962181067,2016-04-18 10:00:00,10,0.166667,10
6962181067,2016-04-18 11:00:00,127,2.116667,11
6962181067,2016-04-18 12:00:00,34,0.566667,12
6962181067,2016-04-18 13:00:00,3,0.05,13
6962181067,2016-04-18 14:00:00,0,0.0,14
6962181067,2016-04-18 15:00:00,24,0.4,15
6962181067,2016-04-18 16:00:00,39,0.65,16
6962181067,2016-04-18 17:00:00,22,0.366667,17
6962181067,2016-04-18 18:00:00,19,0.316667,18
6962181067,2016-04-18 19:00:00,19,0.316667,19
6962181067,2016-04-18 20:00:00,0,0.0,20
6962181067,2016-04-18 21:00:00,0,0.0,21
6962181067,2016-04-18 22:00:00,5,0.083333,22
6962181067,2016-04-18 23:00:00,1,0.016667,23
6962181067,2016-04-19 00:00:00,1,0.016667,0
6962181067,2016-04-19 01:00:00,0,0.0,1
6962181067,2016-04-19 02:00:00,2,0.033333,2
6962181067,2016-04-19 03:00:00,0,0.0,3
6962181067,2016-04-19 04:00:00,0,0.0,4
6962181067,2016-04-19 05:00:00,0,0.0,5
6962181067,2016-04-19 06:00:00,0,0.0,6
6962181067,2016-04-19 07:00:00,0,0.0,7
6962181067,2016-04-19 08:00:00,22,0.366667,8
6962181067,2016-04-19 09:00:00,46,0.766667,9
6962181067,2016-04-19 10:00:00,113,1.883333,10
6962181067,2016-04-19 11:00:00,8,0.133333,11
6962181067,2016-04-19 12:00:00,2,0.033333,12
6962181067,2016-04-19 13:00:00,12,0.2,13
6962181067,2016-04-19 14:00:00,4,0.066667,14
6962181067,2016-04-19 15:00:00,33,0.55,15
6962181067,2016-04-19 16:00:00,54,0.9,16
6962181067,2016-04-19 17:00:00,48,0.8,17
6962181067,2016-04-19 18:00:00,12,0.2,18
6962181067,2016-04-19 19:00:00,11,0.183333,19
6962181067,2016-04-19 20:00:00,8,0.133333,20
6962181067,2016-04-19 21:00:00,2,0.033333,21
6962181067,2016-04-19 22:00:00,1,0.016667,22
6962181067,2016-04-19 23:00:00,3,0.05,23
6962181067,2016-04-20 00:00:00,0,0.0,0
6962181067,2016-04-20 01:00:00,0,0.0,1
6962181067,2016-04-20 02:00:00,0,0.0,2
6962181067,2016-04-20 03:00:00,0,0.0,3
6962181067,2016-04-20 04:00:00,0,0.0,4
6962181067,2016-04-20 05:00:00,0,0.0,5
6962181067,2016-04-20 06:00:00,0,0.0,6
6962181067,2016-04-20 07:00:00,33,0.55,7
6962181067,2016-04-20 08:00:00,24,0.4,8
6962181067,2016-04-20 09:00:00,104,1.733333,9
6962181067,2016-04-20 10:00:00,77,1.283333,10
6962181067,2016-04-20 11:00:00,29,0.483333,11
6962181067,2016-04-20 12:00:00,52,0.866667,12
6962181067,2016-04-20 13:00:00,0,0.0,13
6962181067,2016-04-20 14:00:00,14,0.233333,14
6962181067,2016-04-20 15:00:00,37,0.616667,15
6962181067,2016-04-20 16:00:00,1,0.016667,16
6962181067,2016-04-20 17:00:00,11,0.183333,17
6962181067,2016-04-20 18:00:00,23,0.383333,18
6962181067,2016-04-20 19:00:00,7,0.116667,19
6962181067,2016-04-20 20:00:00,28,0.466667,20
6962181067,2016-04-20 21:00:00,3,0.05,21
6962181067,2016-04-20 22:00:00,4,0.066667,22
6962181067,2016-04-20 23:00:00,2,0.033333,23
6962181067,2016-04-21 00:00:00,0,0.0,0
6962181067,2016-04-21 01:00:00,0,0.0,1
6962181067,2016-04-21 02:00:00,0,0.0,2
6962181067,2016-04-21 03:00:00,0,0.0,3
6962181067,2016-04-21 04:00:00,0,0.0,4
6962181067,2016-04-21 05:00:00,1,0.016667,5
6962181067,2016-04-21 06:00:00,0,0.0,6
6962181067,2016-04-21 07:00:00,32,0.533333,7
6962181067,2016-04-21 08:00:00,18,0.3,8
6962181067,2016-04-21 09:00:00,59,0.983333,9
6962181067,2016-04-21 10:00:00,102,1.7,10
6962181067,2016-04-21 11:00:00,31,0.516667,11
6962181067,2016-04-21 12:00:00,124,2.066667,12
6962181067,2016-04-21 13:00:00,2,0.033333,13
6962181067,2016-04-21 14:00:00,5,0.083333,14
6962181067,2016-04-21 15:00:00,1,0.016667,15
6962181067,2016-04-21 16:00:00,21,0.35,16
6962181067,2016-04-21 17:00:00,8,0.133333,17
6962181067,2016-04-21 18:00:00,18,0.3,18
6962181067,2016-04-21 19:00:00,1,0.016667,19
6962181067,2016-04-21 20:00:00,2,0.033333,20
6962181067,2016-04-21 21:00:00,1,0.016667,21
6962181067,2016-04-21 22:00:00,1,0.016667,22
6962181067,2016-04-21 23:00:00,0,0.0,23
6962181067,2016-04-22 00:00:00,0,0.0,0
6962181067,2016-04-22 01:00:00,0,0.0,1
6962181067,2016-04-22 02:00:00,0,0.0,2
6962181067,2016-04-22 03:00:00,0,0.0,3
6962181067,2016-04-22 04:00:00,0,0.0,4
6962181067,2016-04-22 05:00:00,0,0.0,5
6962181067,2016-04-22 06:00:00,1,0.016667,6
6962181067,2016-04-22 07:00:00,42,0.7,7
6962181067,2016-04-22 08:00:00,15,0.25,8
6962181067,2016-04-22 09:00:00,101,1.683333,9
6962181067,2016-04-22 10:00:00,23,0.383333,10
6962181067,2016-04-22 11:00:00,29,0.483333,11
6962181067,2016-04-22 12:00:00,74,1.233333,12
6962181067,2016-04-22 13:00:00,1,0.016667,13
6962181067,2016-04-22 14:00:00,13,0.216667,14
6962181067,2016-04-22 15:00:00,12,0.2,15
6962181067,2016-04-22 16:00:00,29,0.483333,16
6962181067,2016-04-22 17:00:00,22,0.366667,17
6962181067,2016-04-22 18:00:00,14,0.233333,18
6962181067,2016-04-22 19:00:00,13,0.216667,19
6962181067,2016-04-22 20:00:00,2,0.033333,20
6962181067,2016-04-22 21:00:00,3,0.05,21
6962181067,2016-04-22 22:00:00,2,0.033333,22
6962181067,2016-04-22 23:00:00,0,0.0,23
6962181067,2016-04-23 00:00:00,0,0.0,0
6962181067,2016-04-23 01:00:00,0,0.0,1
6962181067,2016-04-23 02:00:00,0,0.0,2
6962181067,2016-04-23 03:00:00,0,0.0,3
6962181067,2016-04-23 04:00:00,0,0.0,4
6962181067,2016-04-23 05:00:00,0,0.0,5
6962181067,2016-04-23 06:00:00,0,0.0,6
6962181067,2016-04-23 07:00:00,1,0.016667,7
6962181067,2016-04-23 08:00:00,31,0.516667,8
6962181067,2016-04-23 09:00:00,159,2.65,9
6962181067,2016-04-23 10:00:00,17,0.283333,10
6962181067,2016-04-23 11:00:00,10,0.166667,11
6962181067,2016-04-23 12:00:00,19,0.316667,12
6962181067,2016-04-23 13:00:00,14,0.233333,13
6962181067,2016-04-23 14:00:00,38,0.633333,14
6962181067,2016-04-23 15:00:00,33,0.55,15
6962181067,2016-04-23 16:00:00,44,0.733333,16
6962181067,2016-04-23 17:00:00,95,1.583333,17
6962181067,2016-04-23 18:00:00,20,0.333333,18
6962181067,2016-04-23 19:00:00,40,0.666667,19
6962181067,2016-04-23 20:00:00,30,0.5,20
6962181067,2016-04-23 21:00:00,26,0.433333,21
6962181067,2016-04-23 22:00:00,6,0.1,22
6962181067,2016-04-23 23:00:00,20,0.333333,23
6962181067,2016-04-24 00:00:00,0,0.0,0
6962181067,2016-04-24 01:00:00,0,0.0,1
6962181067,2016-04-24 02:00:00,0,0.0,2
6962181067,2016-04-24 03:00:00,0,0.0,3
6962181067,2016-04-24 04:00:00,0,0.0,4
6962181067,2016-04-24 05:00:00,0,0.0,5
6962181067,2016-04-24 06:00:00,0,0.0,6
6962181067,2016-04-24 07:00:00,1,0.016667,7
6962181067,2016-04-24 08:00:00,2,0.033333,8
6962181067,2016-04-24 09:00:00,26,0.433333,9
6962181067,2016-04-24 10:00:00,20,0.333333,10
6962181067,2016-04-24 11:00:00,11,0.183333,11
6962181067,2016-04-24 12:00:00,17,0.283333,12
6962181067,2016-04-24 13:00:00,6,0.1,13
6962181067,2016-04-24 14:00:00,4,0.066667,14
6962181067,2016-04-24 15:00:00,1,0.016667,15
6962181067,2016-04-24 16:00:00,23,0.383333,16
6962181067,2016-04-24 17:00:00,23,0.383333,17
6962181067,2016-04-24 18:00:00,24,0.4,18
6962181067,2016-04-24 19:00:00,17,0.283333,19
6962181067,2016-04-24 20:00:00,14,0.233333,20
6962181067,2016-04-24 21:00:00,6,0.1,21
6962181067,2016-04-24 22:00:00,4,0.066667,22
6962181067,2016-04-24 23:00:00,0,0.0,23
6962181067,2016-04-25 00:00:00,0,0.0,0
6962181067,2016-04-25 01:00:00,0,0.0,1
6962181067,2016-04-25 02:00:00,0,0.0,2
6962181067,2016-04-25 03:00:00,0,0.0,3
6962181067,2016-04-25 04:00:00,1,0.016667,4
6962181067,2016-04-25 05:00:00,0,0.0,5
6962181067,2016-04-25 06:00:00,0,0.0,6
6962181067,2016-04-25 07:00:00,43,0.716667,7
6962181067,2016-04-25 08:00:00,49,0.816667,8
6962181067,2016-04-25 09:00:00,39,0.65,9
6962181067,2016-04-25 10:00:00,100,1.666667,10
6962181067,2016-04-25 11:00:00,17,0.283333,11
6962181067,2016-04-25 12:00:00,33,0.55,12
6962181067,2016-04-25 13:00:00,0,0.0,13
6962181067,2016-04-25 14:00:00,12,0.2,14
6962181067,2016-04-25 15:00:00,13,0.216667,15
6962181067,2016-04-25 16:00:00,36,0.6,16
6962181067,2016-04-25 17:00:00,71,1.183333,17
6962181067,2016-04-25 18:00:00,17,0.283333,18
6962181067,2016-04-25 19:00:00,8,0.133333,19
6962181067,2016-04-25 20:00:00,1,0.016667,20
6962181067,2016-04-25 21:00:00,1,0.016667,21
6962181067,2016-04-25 22:00:00,8,0.133333,22
6962181067,2016-04-25 23:00:00,0,0.0,23
6962181067,2016-04-26 00:00:00,0,0.0,0
6962181067,2016-04-26 01:00:00,1,0.016667,1
6962181067,2016-04-26 02:00:00,0,0.0,2
6962181067,2016-04-26 03:00:00,0,0.0,3
6962181067,2016-04-26 04:00:00,0,0.0,4
6962181067,2016-04-26 05:00:00,0,0.0,5
6962181067,2016-04-26 06:00:00,8,0.133333,6
6962181067,2016-04-26 07:00:00,27,0.45,7
6962181067,2016-04-26 08:00:00,20,0.333333,8
6962181067,2016-04-26 09:00:00,22,0.366667,9
6962181067,2016-04-26 10:00:00,30,0.5,10
6962181067,2016-04-26 11:00:00,30,0.5,11
6962181067,2016-04-26 12:00:00,137,2.283333,12
6962181067,2016-04-26 13:00:00,2,0.033333,13
6962181067,2016-04-26 14:00:00,4,0.066667,14
6962181067,2016-04-26 15:00:00,16,0.266667,15
6962181067,2016-04-26 16:00:00,16,0.266667,16
6962181067,2016-04-26 17:00:00,9,0.15,17
6962181067,2016-04-26 18:00:00,24,0.4,18
6962181067,2016-04-26 19:00:00,17,0.283333,19
6962181067,2016-04-26 20:00:00,13,0.216667,20
6962181067,2016-04-26 21:00:00,0,0.0,21
6962181067,2016-04-26 22:00:00,0,0.0,22
6962181067,2016-04-26 23:00:00,0,0.0,23
6962181067,2016-04-27 00:00:00,0,0.0,0
6962181067,2016-04-27 01:00:00,0,0.0,1
6962181067,2016-04-27 02:00:00,0,0.0,2
6962181067,2016-04-27 03:00:00,1,0.016667,3
6962181067,2016-04-27 04:00:00,0,0.0,4
6962181067,2016-04-27 05:00:00,0,0.0,5
6962181067,2016-04-27 06:00:00,4,0.066667,6
6962181067,2016-04-27 07:00:00,32,0.533333,7
6962181067,2016-04-27 08:00:00,23,0.383333,8
6962181067,2016-04-27 09:00:00,15,0.25,9
6962181067,2016-04-27 10:00:00,21,0.35,10
6962181067,2016-04-27 11:00:00,83,1.383333,11
6962181067,2016-04-27 12:00:00,15,0.25,12
6962181067,2016-04-27 13:00:00,2,0.033333,13
6962181067,2016-04-27 14:00:00,4,0.066667,14
6962181067,2016-04-27 15:00:00,0,0.0,15
6962181067,2016-04-27 16:00:00,33,0.55,16
6962181067,2016-04-27 17:00:00,28,0.466667,17
6962181067,2016-04-27 18:00:00,36,0.6,18
6962181067,2016-04-27 19:00:00,34,0.566667,19
6962181067,2016-04-27 20:00:00,33,0.55,20
6962181067,2016-04-27 21:00:00,3,0.05,21
6962181067,2016-04-27 22:00:00,1,0.016667,22
6962181067,2016-04-27 23:00:00,8,0.133333,23
6962181067,2016-04-28 00:00:00,0,0.0,0
6962181067,2016-04-28 01:00:00,1,0.016667,1
6962181067,2016-04-28 02:00:00,2,0.033333,2
6962181067,2016-04-28 03:00:00,0,0.0,3
6962181067,2016-04-28 04:00:00,0,0.0,4
6962181067,2016-04-28 05:00:00,0,0.0,5
6962181067,2016-04-28 06:00:00,0,0.0,6
6962181067,2016-04-28 07:00:00,0,0.0,7
6962181067,2016-04-28 08:00:00,28,0.466667,8
6962181067,2016-04-28 09:00:00,35,0.583333,9
6962181067,2016-04-28 10:00:00,22,0.366667,10
6962181067,2016-04-28 11:00:00,33,0.55,11
6962181067,2016-04-28 12:00:00,104,1.733333,12
6962181067,2016-04-28 13:00:00,55,0.916667,13
6962181067,2016-04-28 14:00:00,10,0.166667,14
6962181067,2016-04-28 15:00:00,27,0.45,15
6962181067,2016-04-28 16:00:00,13,0.216667,16
6962181067,2016-04-28 17:00:00,42,0.7,17
6962181067,2016-04-28 18:00:00,18,0.3,18
6962181067,2016-04-28 19:00:00,19,0.316667,19
6962181067,2016-04-28 20:00:00,9,0.15,20
6962181067,2016-04-28 21:00:00,0,0.0,21
6962181067,2016-04-28 22:00:00,0,0.0,22
6962181067,2016-04-28 23:00:00,0,0.0,23
6962181067,2016-04-29 00:00:00,0,0.0,0
6962181067,2016-04-29 01:00:00,0,0.0,1
6962181067,2016-04-29 02:00:00,0,0.0,2
6962181067,2016-04-29 03:00:00,0,0.0,3
6962181067,2016-04-29 04:00:00,0,0.0,4
6962181067,2016-04-29 05:00:00,0,0.0,5
6962181067,2016-04-29 06:00:00,5,0.083333,6
6962181067,2016-04-29 07:00:00,29,0.483333,7
6962181067,2016-04-29 08:00:00,30,0.5,8
6962181067,2016-04-29 09:00:00,45,0.75,9
6962181067,2016-04-29 10:00:00,69,1.15,10
6962181067,2016-04-29 11:00:00,20,0.333333,11
6962181067,2016-04-29 12:00:00,65,1.083333,12
6962181067,2016-04-29 13:00:00,6,0.1,13
6962181067,2016-04-29 14:00:00,8,0.133333,14
6962181067,2016-04-29 15:00:00,23,0.383333,15
6962181067,2016-04-29 16:00:00,27,0.45,16
6962181067,2016-04-29 17:00:00,28,0.466667,17
6962181067,2016-04-29 18:00:00,33,0.55,18
6962181067,2016-04-29 19:00:00,22,0.366667,19
6962181067,2016-04-29 20:00:00,19,0.316667,20
6962181067,2016-04-29 21:00:00,4,0.066667,21
6962181067,2016-04-29 22:00:00,0,0.0,22
6962181067,2016-04-29 23:00:00,2,0.033333,23
6962181067,2016-04-30 00:00:00,0,0.0,0
6962181067,2016-04-30 01:00:00,1,0.016667,1
6962181067,2016-04-30 02:00:00,0,0.0,2
6962181067,2016-04-30 03:00:00,0,0.0,3
6962181067,2016-04-30 04:00:00,0,0.0,4
6962181067,2016-04-30 05:00:00,0,0.0,5
6962181067,2016-04-30 06:00:00,0,0.0,6
6962181067,2016-04-30 07:00:00,0,0.0,7
6962181067,2016-04-30 08:00:00,1,0.016667,8
6962181067,2016-04-30 09:00:00,24,0.4,9
6962181067,2016-04-30 10:00:00,97,1.616667,10
6962181067,2016-04-30 11:00:00,34,0.566667,11
6962181067,2016-04-30 12:00:00,27,0.45,12
6962181067,2016-04-30 13:00:00,34,0.566667,13
6962181067,2016-04-30 14:00:00,25,0.416667,14
6962181067,2016-04-30 15:00:00,16,0.266667,15
6962181067,2016-04-30 16:00:00,0,0.0,16
6962181067,2016-04-30 17:00:00,22,0.366667,17
6962181067,2016-04-30 18:00:00,30,0.5,18
6962181067,2016-04-30 19:00:00,17,0.283333,19
6962181067,2016-04-30 20:00:00,37,0.616667,20
6962181067,2016-04-30 21:00:00,0,0.0,21
6962181067,2016-04-30 22:00:00,0,0.0,22
6962181067,2016-04-30 23:00:00,0,0.0,23
6962181067,2016-05-01 00:00:00,1,0.016667,0
6962181067,2016-05-01 01:00:00,0,0.0,1
6962181067,2016-05-01 02:00:00,0,0.0,2
6962181067,2016-05-01 03:00:00,1,0.016667,3
6962181067,2016-05-01 04:00:00,0,0.0,4
6962181067,2016-05-01 05:00:00,0,0.0,5
6962181067,2016-05-01 06:00:00,0,0.0,6
6962181067,2016-05-01 07:00:00,0,0.0,7
6962181067,2016-05-01 08:00:00,27,0.45,8
6962181067,2016-05-01 09:00:00,10,0.166667,9
6962181067,2016-05-01 10:00:00,32,0.533333,10
6962181067,2016-05-01 11:00:00,12,0.2,11
6962181067,2016-05-01 12:00:00,18,0.3,12
6962181067,2016-05-01 13:00:00,15,0.25,13
6962181067,2016-05-01 14:00:00,13,0.216667,14
6962181067,2016-05-01 15:00:00,9,0.15,15
6962181067,2016-05-01 16:00:00,3,0.05,16
6962181067,2016-05-01 17:00:00,20,0.333333,17
6962181067,2016-05-01 18:00:00,29,0.483333,18
